 cpuinfo AMD Ryzen 5 5600H with Radeon Graphics
# txt.txt;32[B]
# 167936.txt;972384[B]
AES; 41.87286448478699
# 204800.txt;972384[B]
AES; 41.773391008377075
# 94208.txt;894672[B]
AES; 37.516268730163574
# 36864.txt;350384[B]
AES; 13.524542331695557
# 106496.txt;972384[B]
AES; 41.416720151901245
# 2048.txt;19632[B]
AES; 0.786919116973877
# 184320.txt;972384[B]
AES; 41.111266136169434
# 79872.txt;758304[B]
AES; 30.81992483139038
# 137216.txt;972384[B]
AES; 41.948837995529175
# 26624.txt;253280[B]
AES; 9.622437477111816
# 178176.txt;972384[B]
AES; 41.9624080657959
# 57344.txt;544944[B]
AES; 21.62260127067566
# 198656.txt;972384[B]
AES; 42.067530155181885
# 135168.txt;972384[B]
AES; 42.13736820220947
# 96256.txt;913904[B]
AES; 39.45086598396301
# 131072.txt;972384[B]
AES; 42.108601093292236
# 16384.txt;155472[B]
AES; 5.829828500747681
# 88064.txt;836368[B]
AES; 35.20880103111267
# 12288.txt;117136[B]
AES; 4.351811408996582
# 51200.txt;486320[B]
AES; 18.942409992218018
# 124928.txt;972384[B]
AES; 41.25890898704529
# 83968.txt;797200[B]
AES; 32.82297396659851
# 172032.txt;972384[B]
AES; 41.775240421295166
# 145408.txt;972384[B]
AES; 41.93526554107666
# 71680.txt;680352[B]
AES; 27.391765832901
# 22528.txt;213216[B]
AES; 7.9333930015563965
# 90112.txt;855728[B]
AES; 35.46873426437378
# 43008.txt;408000[B]
AES; 15.566417932510376
# 55296.txt;525552[B]
AES; 20.64601421356201
# 118784.txt;972384[B]
AES; 41.54540419578552
# 86016.txt;817104[B]
AES; 33.755820751190186
# 32768.txt;311376[B]
AES; 11.720935583114624
# 151552.txt;972384[B]
AES; 41.32637572288513
# 8192.txt;78128[B]
AES; 2.9106690883636475
# 61440.txt;583616[B]
AES; 23.28758454322815
# 110592.txt;972384[B]
AES; 41.65171027183533
# 155648.txt;972384[B]
AES; 41.19082260131836
# 18432.txt;174784[B]
AES; 6.437986612319946
# 20480.txt;193984[B]
AES; 7.234981536865234
# 77824.txt;739024[B]
AES; 29.99609136581421
# 30720.txt;291728[B]
AES; 11.033967018127441
# 10240.txt;97008[B]
AES; 3.607625961303711
# 129024.txt;972384[B]
AES; 41.2775776386261
# 196608.txt;972384[B]
AES; 41.63014078140259
# 4096.txt;38816[B]
AES; 1.481492280960083
# 202752.txt;972384[B]
AES; 41.80829071998596
# 186368.txt;972384[B]
AES; 41.3670859336853
# 157696.txt;972384[B]
AES; 44.50639891624451
# 149504.txt;972384[B]
AES; 41.27243614196777
# 67584.txt;642384[B]
AES; 25.387343883514404
# 63488.txt;602480[B]
AES; 23.882133960723877
# 24576.txt;233520[B]
AES; 8.713600873947144
# 108544.txt;972384[B]
AES; 41.54436898231506
# 120832.txt;972384[B]
AES; 41.388442039489746
# 81920.txt;777296[B]
AES; 31.725548267364502
# 141312.txt;972384[B]
AES; 41.42778539657593
# 92160.txt;875328[B]
AES; 36.58203339576721
# 102400.txt;972384[B]
AES; 41.49474477767944
# 165888.txt;972384[B]
AES; 41.607954263687134
# 190464.txt;972384[B]
AES; 41.94840693473816
# 53248.txt;504912[B]
AES; 19.796813488006592
# 139264.txt;972384[B]
AES; 42.188737869262695
# coffeefellows-20210702_004.pdf;199431[B]
AES; 7.455426454544067
# wholefoods_20180908_010.pdf;132854[B]
AES; 4.9203200340271
# 3ZCCCW.pdf;472539[B]
AES; 18.31584095954895
# EN97RX.pdf;472626[B]
AES; 18.37671971321106
# GOR32M.pdf;472386[B]
AES; 18.3708918094635
# ina-20210906_018.pdf;185929[B]
AES; 6.908387899398804
# TREE83.pdf;467677[B]
AES; 18.406538009643555
# rewe-20210515.pdf;274700[B]
AES; 10.396198511123657
# OC38T4.pdf;472877[B]
AES; 18.533595323562622
# 20210906_005.pdf;66514[B]
AES; 2.492170810699463
# KKZ2A1.pdf;472223[B]
AES; 18.52930974960327
# NGTGLY.pdf;472392[B]
AES; 18.240499019622803
# hilton_3098434064.pdf;423715[B]
AES; 16.30545425415039
# 20210906_009.pdf;32722[B]
AES; 1.2778582572937012
# shell_20190839.pdf;46506[B]
AES; 1.747678279876709
# rewe-20210814.pdf;65070[B]
AES; 2.4353272914886475
# bart-18102616.pdf;114583[B]
AES; 4.222112655639648
# 20210831_Hotel BOR.VNIK.pdf;384744[B]
AES; 14.805661916732788
# LPB7C1.pdf;472374[B]
AES; 18.339574098587036
# 20210906_014.pdf;138909[B]
AES; 5.163326978683472
# 20210828_RaCun br.pdf;460162[B]
AES; 17.835577964782715
# toom-20210912_004.pdf;365138[B]
AES; 14.012553215026855
# hugendubel-20210702_001.pdf;234222[B]
AES; 8.691617727279663
# olymp-20210819_002.pdf;277874[B]
AES; 10.318953275680542
# QN1ZW1.pdf;467557[B]
AES; 17.93390727043152
# DMMGDW.pdf;467946[B]
AES; 17.986658334732056
# Q7GB4T.pdf;472297[B]
AES; 18.046271562576294
# DECD2N.pdf;472319[B]
AES; 18.117862224578857
# stadler-20210702_005.pdf;47672[B]
AES; 1.7775704860687256
# mcdonalds-20210906_016.pdf;234154[B]
AES; 8.648032903671265
# slateford_20190830.pdf;47332[B]
AES; 1.7667944431304932
